,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,18.776374017638645,-0.529467424867998,-0.8473503753418243,-1.043755290901455,-1.0103509692092785,-7.728493191859329,-7.734376819993456,0.5253915030253831,0.5693912165408079,-0.9808681179888676,-0.19385552685424234,-1.7008468090980409,-2.798820432204975,1.6367125242058522
1,18.776374017638645,-0.529467424867998,-0.8473503753418243,-1.043755290901455,-1.0103509692092785,-7.728493191859329,-7.734376819993456,0.5253915030253831,0.5693912165408079,-0.9808681179888676,-0.19385552685424234,-1.7008468090980409,-2.798820432204975,1.6367125242058522
2,18.858177800307335,-0.5314415950648589,-0.8451410526273637,-1.04938740084696,-1.0186655672459668,-7.748422433567087,-7.706656107684782,0.5286587191554873,0.5572550551054011,-0.9923704793157787,-0.19199492985305708,-1.6698526045020667,-2.7414936876736835,1.6503512842358028
3,18.970971344661642,-0.5288954685358297,-0.8453712415630262,-1.0480953937642838,-1.0210683805875445,-7.806787300945904,-7.786771137000435,0.5291490984105465,0.5552630149091959,-0.9827380575319953,-0.19006388225120377,-1.6564909904568799,-2.769854372955014,1.6597022870621136
4,18.801975263680724,-0.5281067160824309,-0.8531530475386386,-1.034439953813984,-1.00274579453648,-7.792811830131582,-7.878269884699275,0.5233053868377335,0.5671383309362305,-0.9818667694754064,-0.1924458156803925,-1.6525289949626703,-2.7632100773552963,1.6469359913912145
5,18.763594908179314,-0.5449312689809778,-0.8638004127521481,-1.019210904079456,-1.0011589343638203,-7.883486239011313,-7.878892281293523,0.5158828533782461,0.5555125042684151,-0.9979800833026716,-0.1910936970325312,-1.6522953005423184,-2.7108158309358066,1.655406052935866
6,18.763594908179314,-0.5449312689809778,-0.8638004127521481,-1.019210904079456,-1.0011589343638203,-7.883486239011313,-7.878892281293523,0.5158828533782461,0.5555125042684151,-0.9979800833026716,-0.1910936970325312,-1.6522953005423184,-2.7108158309358066,1.655406052935866
7,18.441625438757082,-0.5555260626547918,-0.8450178347301662,-1.0119552229850781,-0.9977966020538945,-7.948202155709256,-8.041888655112151,0.5198801764643759,0.5552203567941898,-0.9784599773374917,-0.19281454896141428,-1.672475093313676,-2.6877833992588838,1.6644103889072803
8,18.424272214114836,-0.5466326951479612,-0.8508147625659167,-1.0067922833744616,-0.9867315405372917,-7.825375481851049,-7.942141756547415,0.5208461940219111,0.5690912141572766,-0.9708781697897844,-0.1921595115168533,-1.7188832865869954,-2.706907660286414,1.6621193152830913
9,18.600755656625783,-0.5344508036197054,-0.8566742378619812,-1.014512463141097,-0.9965411584055563,-7.772162350969695,-7.9578119000352965,0.5270920699396171,0.5618875885277027,-0.9659984006682454,-0.19152872422287873,-1.7249506368534624,-2.708125023177531,1.662433827789442
10,18.628797960267672,-0.5376633450113583,-0.8533109847624034,-1.0211802072835037,-0.9812833950679833,-7.81400585254123,-7.9484773132095645,0.538601126001231,0.5609551998429241,-0.9579992618206523,-0.18694185431528793,-1.73423720582525,-2.727113629293361,1.6364907865998044
11,18.757614532822714,-0.534499973336513,-0.8428942104529751,-1.035817828113343,-0.9809753891079869,-7.970654057211668,-8.053949535441925,0.5449737049032672,0.5604292586519776,-0.9656409947397578,-0.18568972480223084,-1.7393153363759237,-2.7552552130287267,1.6467749630251391
12,18.60430452216314,-0.5412408507381807,-0.8460826952188824,-1.0391612189581036,-0.9814904718158681,-7.888943551974711,-8.012514144150655,0.5407797675569433,0.5743018755831932,-0.9719423081959642,-0.18599624908878737,-1.767418471984255,-2.7796896884679225,1.6546997065334832
13,18.914620795980092,-0.5394706483974809,-0.8458080654814008,-1.0454525353159432,-1.0014887096267175,-7.978953230560986,-7.954249264334023,0.5313594786450673,0.5707431772355087,-0.9701597522294401,-0.18827010516878367,-1.7752016017352605,-2.8332645188538987,1.6591477288723044
14,18.813242601180008,-0.5388694080957314,-0.8562701186208873,-1.0518779306283181,-1.0132589634678333,-7.966745875168186,-7.903708473482248,0.5402893346400788,0.5739029928271432,-0.9683203626759568,-0.19272543756759297,-1.7937155751955494,-2.8339537227374016,1.6561646081700352
15,18.983146251740735,-0.5340544967372017,-0.8575607821566092,-1.0484324193639682,-1.0237587902655616,-7.9672700130402285,-7.961673326989411,0.5440398803361086,0.5745994798701998,-0.9463618156639596,-0.19181560336508358,-1.7989474957485998,-2.8065484575923496,1.6279561109360279
16,18.734271434104258,-0.5309786234778001,-0.8485586854090793,-1.0460573902676698,-1.0271126202643437,-7.978519316808813,-8.021986963772164,0.5434487118018796,0.5754879249692416,-0.9368464054982604,-0.19448522721188227,-1.7840263464750745,-2.8382553268411246,1.6141412455992021
17,18.734271434104258,-0.5309786234778001,-0.8485586854090793,-1.0460573902676698,-1.0271126202643437,-7.978519316808813,-8.021986963772164,0.5434487118018796,0.5754879249692416,-0.9368464054982604,-0.19448522721188227,-1.7840263464750745,-2.8382553268411246,1.6141412455992021
18,18.804654165553757,-0.5230008356849303,-0.8409391372012971,-1.0484648347676848,-1.0268726256674534,-7.977225451971647,-8.02125912798545,0.5482539178448497,0.5756114899551875,-0.9353262833799705,-0.19249920511276084,-1.8014468660447125,-2.835826644619166,1.615533151789345
19,18.815662050212538,-0.5243768485366872,-0.8523570146882808,-1.06357678924915,-1.038079449652924,-8.048566654040743,-8.029072382502438,0.5608358919462166,0.580226512444532,-0.9168474334199734,-0.19371947796018457,-1.7911222926455905,-2.774871379035955,1.6162672728358742
20,18.887269511593892,-0.522909996456595,-0.851114402318672,-1.0690059936362692,-1.0346817561615815,-8.216489329444588,-8.006706296076231,0.5541204970379664,0.585370777221235,-0.9014382082298814,-0.1903619205665168,-1.761334498485232,-2.758766316551093,1.6028861419581746
21,18.63851653352391,-0.5265438352148142,-0.8629846231763135,-1.0743531088638092,-1.0305434189059663,-8.211428991387203,-8.044824186567688,0.5505139673810076,0.5908214211057212,-0.9009925188731007,-0.18772482881338437,-1.7657195637213678,-2.795239571226529,1.5943019912935756
22,18.77355365143826,-0.5223015600834301,-0.8482851014171996,-1.0664279729870134,-1.0322719835661471,-8.247481875020243,-8.191970793203014,0.5505043258844095,0.5922417776077216,-0.8905627082106655,-0.18509027348103904,-1.7722160631644397,-2.8277003085212487,1.5757531544234666
23,18.716578753525308,-0.5233103360893211,-0.851738932110701,-1.0675244881117638,-1.0426010442634976,-8.228755319015972,-8.140951213452452,0.556733215577171,0.5846622847744907,-0.8939233492195063,-0.1858182527743673,-1.791177777292941,-2.834220467503511,1.5891929258014603
24,18.532365570218126,-0.5196565940957552,-0.8604674980217828,-1.073719460009595,-1.0710064964518242,-8.201787490645167,-8.136883458715952,0.5584231240554552,0.5862537495295822,-0.8994670417651829,-0.1828287774594566,-1.800383448888145,-2.880421528185531,1.5761429425976607
25,18.455961131974536,-0.5147700118997338,-0.8607369204865439,-1.0733724147801582,-1.0809532973135914,-8.013864976974366,-8.136372578435271,0.5606314050702779,0.5982367747657639,-0.9023163829410684,-0.1834624746344315,-1.7758636549828026,-2.8600403155489453,1.5584637814493905
26,18.61059992441935,-0.5099883110137311,-0.8569327532114129,-1.070275678156323,-1.072144555470363,-7.953105160766341,-8.206131184496122,0.5611775447918337,0.5915079055230751,-0.9159441518310739,-0.18329032255331032,-1.7990377771757509,-2.9063423518129285,1.5717076767795426
27,18.822936787379376,-0.5006086379635798,-0.8521612841960752,-1.0582763142129719,-1.079355272368225,-7.941490777295901,-8.185356133634496,0.566276413787294,0.5934060682682811,-0.9073036017962832,-0.18219689603250194,-1.7971957234144076,-2.923810254791841,1.5627390194214938
28,18.849564687639297,-0.49761058913917616,-0.8411232652099302,-1.054467210696093,-1.079283277116397,-7.865717772062176,-8.149466724001785,0.5627082182581904,0.5886893880824572,-0.895908472057703,-0.1836477927277468,-1.8316657365866351,-2.871930256198601,1.595977719834328
29,18.775435414872327,-0.49906302333943997,-0.8484191969234274,-1.0517496781992732,-1.0593576348648936,-7.85673447969121,-8.239343968263107,0.5670606320485496,0.5810825504446328,-0.8969439198891044,-0.18333992484117562,-1.835365290242611,-2.8314981539887714,1.5933392022922586
30,18.948207934195416,-0.49536526656720575,-0.8435427510706953,-1.0480325691007806,-1.0696621244614417,-7.813308698044471,-8.170846175841788,0.565343770556232,0.5795172484563613,-0.8844815202983022,-0.1858297880881738,-1.8330757107668796,-2.8730578038200862,1.5828651031175693
31,18.79914276940818,-0.4954231730218852,-0.8311391743690856,-1.0457991453887878,-1.0706629895961874,-7.728742423534779,-8.246682845106744,0.5664853622466819,0.5827328839412317,-0.8803076732536667,-0.18666804993618502,-1.83090813365594,-2.876302497813554,1.5858466874281039
32,18.79914276940818,-0.4954231730218852,-0.8311391743690856,-1.0457991453887878,-1.0706629895961874,-7.728742423534779,-8.246682845106744,0.5664853622466819,0.5827328839412317,-0.8803076732536667,-0.18666804993618502,-1.83090813365594,-2.876302497813554,1.5858466874281039
33,18.937686077862917,-0.49139010901579583,-0.8276565576908907,-1.0615230495221786,-1.0750656350790682,-7.703521447513038,-8.28492965010804,0.5676113986251416,0.5910288146808356,-0.8672754146370384,-0.1862827552615048,-1.8456998263200803,-2.9299916619928554,1.5968122179039599
34,18.90820745482691,-0.4876435422612471,-0.8306153608849378,-1.0566331341169357,-1.083956890102442,-7.5253819089060645,-8.13705390366812,0.571981055530175,0.5777913465222493,-0.874069195552072,-0.18771383324514296,-1.8241323531097005,-2.9252190187689475,1.5946702458461635
35,18.845664066711997,-0.48332278696202946,-0.8252870000603689,-1.0464982455290244,-1.0662406921633332,-7.455313928970936,-8.109951758439552,0.5787707987551258,0.5812786308778033,-0.8966071895182884,-0.1882665204131138,-1.787368647463208,-2.966292137166259,1.5952368639703343
36,18.845664066711997,-0.48332278696202946,-0.8252870000603689,-1.0464982455290244,-1.0662406921633332,-7.455313928970936,-8.109951758439552,0.5787707987551258,0.5812786308778033,-0.8966071895182884,-0.1882665204131138,-1.787368647463208,-2.966292137166259,1.5952368639703343
37,18.845664066711997,-0.48332278696202946,-0.8252870000603689,-1.0464982455290244,-1.0662406921633332,-7.455313928970936,-8.109951758439552,0.5787707987551258,0.5812786308778033,-0.8966071895182884,-0.1882665204131138,-1.787368647463208,-2.966292137166259,1.5952368639703343
38,18.717200162090847,-0.47742371818891094,-0.8281801939129498,-1.043521059530206,-1.0511564213099225,-7.628893126840388,-7.986443754438911,0.5808258175563512,0.5769584280483743,-0.8891392965430827,-0.18804318571417963,-1.7988480873615826,-3.0210564170152123,1.57988757752536
39,18.555442240572717,-0.4756075881062479,-0.8124589637136886,-1.0290923260441847,-1.047097776679268,-7.672680616604637,-7.8836944287526425,0.5752106039143239,0.58636316836578,-0.8766241651490128,-0.18457999312613438,-1.8208789560192298,-2.9950229842016345,1.5874910459524607
40,18.395703403846113,-0.4855294061698634,-0.8144399934179442,-1.036521757660469,-1.0388493687123284,-7.605475659516043,-7.9467342500507785,0.5655932883560038,0.5852090678081537,-0.879782984115453,-0.18047581624475578,-1.8176561858229583,-2.983280229913323,1.5918298081825524
41,18.418210230249347,-0.48753695927036456,-0.8090284443532945,-1.0440506883115348,-1.0395219339367425,-7.5706868145611095,-8.069740920020061,0.5548856631351726,0.5985869495103827,-0.8809421717081519,-0.1810838017136787,-1.8125176289635954,-3.030651287522361,1.591713550183058
42,18.184235765173423,-0.4881016811115636,-0.8100056226595723,-1.0415932445850458,-1.0480965920646939,-7.485156983190407,-8.139636458402864,0.5575159026412613,0.5931580338485039,-0.8730606637235689,-0.1788784035065126,-1.8306181691617032,-3.0127266563145394,1.6255003241161374
43,18.065053568010647,-0.49642555835612195,-0.8107132093524209,-1.0389744930614946,-1.036018305077198,-7.467336702142693,-8.145101124433602,0.5584035390399337,0.5980822013176079,-0.8797851307303133,-0.17858812568775934,-1.8165901440920564,-2.9829324615595936,1.6106920687343844
44,17.881589196161922,-0.49349883259019084,-0.7925947162263822,-1.0396509577931474,-1.0429560470150585,-7.436329015096023,-8.256964342403846,0.5500505732090734,0.6001098916041002,-0.8805992998141406,-0.1807191841727772,-1.80971263477759,-3.0051763004929315,1.6238074016472759
45,17.881589196161922,-0.49349883259019084,-0.7925947162263822,-1.0396509577931474,-1.0429560470150585,-7.436329015096023,-8.256964342403846,0.5500505732090734,0.6001098916041002,-0.8805992998141406,-0.1807191841727772,-1.80971263477759,-3.0051763004929315,1.6238074016472759
46,17.74848529297525,-0.4932914602923932,-0.7887033982921839,-1.0341782216253241,-1.04427944210974,-7.498785813728582,-8.206283001227238,0.5432375135818248,0.6060557828234477,-0.8761473546417485,-0.18218471477321638,-1.750630779955675,-3.0380441276055272,1.64480857766303
47,17.74848529297525,-0.4932914602923932,-0.7887033982921839,-1.0341782216253241,-1.04427944210974,-7.498785813728582,-8.206283001227238,0.5432375135818248,0.6060557828234477,-0.8761473546417485,-0.18218471477321638,-1.750630779955675,-3.0380441276055272,1.64480857766303
